"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
-1,1,0,0,-3,7,2,-2,1,-3,-2,2,0,-4,-1,0,-1,-1,-1,-3,NA
-1,0,0,2,-3,2,6,-3,0,-4,-3,1,-2,-3,-1,-1,-1,-3,-2,-3,NA
0,-3,0,-1,-3,-2,-3,8,-2,-4,-4,-2,-3,-4,-2,0,-2,-3,-3,-4,NA
-2,0,1,-1,-3,1,0,-2,10,-4,-3,0,-1,-1,-2,-1,-2,-3,2,-4,NA
-1,-4,-3,-4,-2,-3,-4,-4,-4,5,2,-3,2,0,-3,-3,-1,-3,-1,4,NA
-2,-3,-4,-4,-2,-2,-3,-4,-3,2,5,-3,3,1,-4,-3,-1,-2,-1,1,NA
-1,3,0,-1,-3,2,1,-2,0,-3,-3,6,-2,-4,-1,0,-1,-3,-2,-3,NA
-1,-2,-2,-4,-2,0,-2,-3,-1,2,3,-2,7,0,-3,-2,-1,-1,0,1,NA
-3,-3,-4,-5,-2,-4,-3,-4,-1,0,1,-4,0,8,-4,-3,-2,1,4,-1,NA
-1,-3,-2,-1,-4,-1,-1,-2,-2,-3,-4,-1,-3,-4,10,-1,-1,-4,-3,-3,NA
1,-1,1,0,-1,0,-1,0,-1,-3,-3,0,-2,-3,-1,5,2,-4,-2,-2,NA
0,-1,0,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-1,2,5,-3,-2,0,NA
-3,-3,-4,-5,-5,-1,-3,-3,-3,-3,-2,-3,-1,1,-4,-4,-3,15,2,-3,NA
-2,-1,-2,-3,-3,-1,-2,-3,2,-1,-1,-2,0,4,-3,-2,-2,2,8,-1,NA
0,-3,-3,-4,-1,-3,-3,-4,-4,4,1,-3,1,-1,-3,-2,0,-3,-1,5,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,0.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.1,3.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2,-1.3,-1.9,-3.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1,2,1.9,1.1,-2.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2,1.9,2.3,3.2,-2.4,1.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.4,-0.2,0.7,0.9,-1.3,-0.3,0.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4,1.5,1.4,0.5,-1.7,1.4,0.3,-1.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3,-1.9,-2.4,-2.9,-3.2,-0.9,-3.1,-3.7,-1.8,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2,-1.5,-2.4,-3.4,-1.6,-1.2,-1.5,-3.8,-2.4,3.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2,3.4,1.6,1.4,-3,2.2,1.2,0.4,1.1,-1.5,-2,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2,-1.4,-2.1,-2.8,-1.3,-0.6,-2,-3.8,-0.8,2.2,3.1,-0.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA
-1.6,-3.2,-2.5,-3.7,-0.8,-1.7,-13.7,-4.7,-0.9,2.2,3.7,-2.8,1.7,7,NA,NA,NA,NA,NA,NA,NA
0.7,-0.6,-0.1,-0.2,-3.6,1,0,-0.8,-2.1,-2.4,-1.4,0.2,-1.9,-4.1,8.1,NA,NA,NA,NA,NA,NA
1.7,0.2,1.4,1.7,0.7,0.9,1.1,1.6,-0.1,-1.1,-0.8,1.4,-1.1,-2.5,2,2.8,NA,NA,NA,NA,NA
1.7,0.2,1.4,0.1,0.3,-0.1,1.6,-0.6,-0.2,0,0.3,1,-0.3,-0.8,1.1,2.6,0.4,NA,NA,NA,NA
-3.3,-1.5,-4,-5.7,-0.5,-2.9,-4.7,-4.2,-1.2,-1.8,-1.2,-3,-0.6,3.7,-5,-2.8,-2.9,14.9,NA,NA,NA
-1.8,-0.9,-0.8,-2.9,-0.3,-1.5,-2.2,-4.8,2.9,0.2,0.8,-1.5,0.5,5.2,-3.3,-0.9,-0.8,4.9,8.1,NA,NA
1.9,-2.8,-0.9,-2.5,0.7,-1.5,-1.3,-1.4,-2.5,4.5,3.4,-1,1.7,0.9,-1.1,-3,1.5,-2.5,0.3,4.2,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,4,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-5,-5,-4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,5,5,6,-4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,8,6,7,-6,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,5,4,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,3,2,3,-2,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-7,-9,-9,4,-7,-9,-7,-3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-5,-7,-8,2,-5,-6,-6,-3,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,9,6,7,-7,7,9,0,1,-9,-7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-2,-3,-4,2,-2,-2,-3,-1,3,5,-4,4,NA,NA,NA,NA,NA,NA,NA,NA
-1,-5,-6,-6,3,-5,-6,-3,-2,6,6,-7,3,6,NA,NA,NA,NA,NA,NA,NA
0,1,6,6,-1,1,0,6,2,-8,-8,3,-6,-4,19,NA,NA,NA,NA,NA,NA
0,2,4,4,-3,2,3,4,2,-5,-5,3,-3,-4,3,5,NA,NA,NA,NA,NA
0,1,2,2,-2,1,3,0,0,-3,-3,2,-2,-2,1,2,3,NA,NA,NA,NA
0,-3,-4,-4,0,-2,-3,-1,-1,4,2,-5,1,3,-5,-2,0,9,NA,NA,NA
0,-2,-2,-3,0,-1,-2,-1,0,2,1,-3,1,2,-3,-1,0,2,3,NA,NA
-2,-6,-8,-9,4,-8,-9,-5,-2,9,5,-8,2,5,-5,-4,-1,4,2,9,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,3,2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-3,-4,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-2,2,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,2,6,-8,6,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,3,3,-1,-1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,2,7,2,5,0,-11,-5,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,-4,-4,-1,1,-4,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,-2,0,-1,4,-2,-1,-2,3,3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,1,0,-1,3,2,2,2,-4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,-5,-1,-1,3,-1,-3,1,3,1,8,1,-9,NA,NA,NA,NA,NA,NA,NA,NA
-1,5,1,-3,-1,-6,-4,-1,0,5,3,0,0,-3,NA,NA,NA,NA,NA,NA,NA
2,1,0,3,-1,1,1,0,2,2,0,4,-17,4,-1,NA,NA,NA,NA,NA,NA
0,2,5,3,-5,0,2,4,1,-1,-1,0,-3,-2,5,-10,NA,NA,NA,NA,NA
1,0,1,3,2,3,2,0,5,0,-3,-2,3,3,-1,4,0,NA,NA,NA,NA
-4,-5,-3,-4,1,-1,-1,0,2,2,4,3,0,11,2,0,3,5,NA,NA,NA
1,3,-3,0,0,2,-2,1,3,3,3,0,4,0,-3,2,1,-12,-4,NA,NA
-1,-4,-1,-2,7,2,-3,-3,0,4,6,0,3,5,-1,1,0,2,3,-1,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-1,0,-1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,3,2,3,-6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,2,0,5,-4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,1,-1,0,-1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,2,4,2,1,4,3,-1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,-8,-7,1,-3,-3,-4,-4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-2,-2,-7,2,-5,-2,-4,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1,1,0,4,4,0,1,-6,-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,-3,-6,1,0,-3,-3,1,5,6,-1,3,NA,NA,NA,NA,NA,NA,NA,NA
0,-3,-1,-6,3,-2,-5,-6,0,4,4,-4,4,5,NA,NA,NA,NA,NA,NA,NA
0,-1,2,1,-1,0,2,0,1,-2,-5,0,-3,-1,7,NA,NA,NA,NA,NA,NA
2,0,3,2,-1,4,1,0,-4,-4,-2,0,-2,0,2,0,NA,NA,NA,NA,NA
0,0,4,1,-2,-2,0,0,1,0,0,2,2,-2,1,4,0,NA,NA,NA,NA
-1,2,0,-5,2,-3,-2,-2,0,3,0,-2,3,4,-2,1,-4,16,NA,NA,NA
0,2,0,-2,4,1,-1,-1,2,0,0,0,1,7,0,0,-1,8,3,NA,NA
1,-1,-3,-3,2,-1,-2,-2,-3,7,3,-2,3,3,0,-1,0,-2,1,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-4,-1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,3,3,-4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,4,-8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,2,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,3,3,3,2,0,-1,-3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,-7,-3,-4,0,-3,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,-2,0,-3,2,-2,0,-2,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,2,2,4,3,1,3,-5,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0,-3,-2,1,0,-1,0,3,4,6,0,-5,NA,NA,NA,NA,NA,NA,NA,NA
0,-1,1,-4,3,-3,-5,-3,0,4,4,-1,0,0,NA,NA,NA,NA,NA,NA,NA
0,0,1,3,0,0,1,1,2,0,-2,1,0,1,0,NA,NA,NA,NA,NA,NA
0,0,4,2,-3,1,2,0,-1,-3,0,0,-4,0,5,-3,NA,NA,NA,NA,NA
0,0,3,2,0,0,1,0,3,0,-1,1,2,0,1,3,-2,NA,NA,NA,NA
0,0,-1,-5,2,-1,-3,-1,0,4,1,0,3,5,2,2,0,7,NA,NA,NA
0,3,0,-1,1,0,-1,0,1,2,0,0,1,5,-1,0,0,4,-1,NA,NA
0,0,0,-1,5,0,-2,-1,-1,5,4,0,1,3,-1,0,0,0,2,-2,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.1,-7.3,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.9,-7.3,-6.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.7,-8.3,-8.6,-8.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,-7.5,-7.1,-7.3,-8.3,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.7,-7.5,-6.5,-6.4,-10.2,-6.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5.8,-7.5,-6.8,-6.3,-7.5,-7.6,-7.4,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.7,-8.1,-6.8,-8.1,-9.3,-7.7,-7.8,-7.7,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.1,-7.7,-7.6,-8.3,-9,-7.9,-8.3,-8,-8.2,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.7,-7.9,-7.7,-7.1,-7.7,-7.4,-7.4,-8,-8.1,-5.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.7,-6.6,-6.8,-6.9,-8.5,-6.7,-6.7,-6.8,-7.6,-8.1,-7.2,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-8,-7.8,-7.4,-8.2,-8.7,-8.5,-8.1,-8.2,-9.7,-7.4,-7,-8.2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA
-7.9,-8.1,-8.2,-9.5,-8.9,-8.6,-8.2,-8.1,-8.2,-7.2,-6.6,-8.8,-8.5,-5.7,NA,NA,NA,NA,NA,NA,NA
-6.8,-7.9,-8,-7.3,-8.3,-8.1,-7.8,-7.2,-7.5,-7.2,-6.6,-7.5,-8.8,-8.8,-5.7,NA,NA,NA,NA,NA,NA
-5.6,-6.9,-6.5,-5.7,-8.2,-7,-6.6,-6.3,-7,-7.2,-6.4,-6.6,-7.5,-8.3,-6.8,-4.6,NA,NA,NA,NA,NA
-6.2,-6.8,-6.4,-6.5,-7.5,-7,-6.8,-6.7,-8,-7.1,-6.2,-6.3,-7.3,-7.7,-6.7,-5.5,-5,NA,NA,NA,NA
-9,-9.4,-8.6,-9.8,-12,-8.3,-7.9,-7.2,-9.7,-7.7,-6.8,-9.5,-7.2,-6.9,-10.4,-7.6,-7.6,-5,NA,NA,NA
-7.5,-8.4,-7,-7.2,-10.6,-7.3,-7.5,-7.5,-6.8,-7.4,-6.6,-7.3,-7.9,-6,-8.1,-7.3,-6.8,-6.5,-4.7,NA,NA
-5.9,-7.4,-7.2,-7.1,-8.1,-7.5,-7.3,-7.3,-7.5,-5.7,-5.8,-6.7,-7.2,-7.1,-7.5,-6.8,-6.2,-7.8,-7.2,-4.8,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-19,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-20,-18,18,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,-29,-30,-30,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,12,2,2,-30,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-10,3,3,20,-39,19,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,-18,7,-10,-29,-20,-23,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-19,3,12,-7,-29,3,2,-18,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5,-28,-32,-34,-6,-30,-33,-41,-28,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,-20,-32,-43,-6,-23,-31,-42,-27,28,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-10,31,1,-4,-29,15,14,-18,-7,-31,-21,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9,-10,-19,-30,-8,1,-21,-30,-19,12,24,-12,51,NA,NA,NA,NA,NA,NA,NA,NA
-19,-30,-29,-33,-18,-29,-32,-32,-8,8,17,-29,2,57,NA,NA,NA,NA,NA,NA,NA
-5,-18,-17,-7,-30,-11,-7,-18,-18,-30,-33,-10,-21,-39,74,NA,NA,NA,NA,NA,NA
12,-11,10,4,-10,0,-1,2,-9,-20,-22,3,-10,-19,-8,36,NA,NA,NA,NA,NA
0,-8,0,-10,-7,-7,-6,-17,-20,-8,-13,-8,-7,-18,-11,18,48,NA,NA,NA,NA
-29,-29,-39,-40,-18,-19,-29,-19,-18,-28,-15,-30,-8,14,-38,-29,-19,110,NA,NA,NA
-19,-15,-19,-20,-18,-9,-21,-29,20,-8,-2,-17,-9,37,-28,-19,-17,22,69,NA,NA
6,-32,-31,-31,-6,-19,-28,-30,-29,35,18,-23,10,0,-18,-22,6,-28,-9,38,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5,-7,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-8,-2,-7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-2,2,0,-5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5,-6,0,6,-7,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-5,-1,-2,-2,-2,-3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-4,4,-1,-7,2,-1,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-6,-3,-5,-3,-3,-5,-2,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-6,-3,-5,-2,-3,-5,-2,-4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,-1,-2,-5,-10,-1,-4,-5,-5,-7,-7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-6,-2,-5,-2,-1,-5,-1,-4,3,2,-6,6,NA,NA,NA,NA,NA,NA,NA,NA
-1,-7,-1,-5,0,-2,-5,-2,-2,0,1,-7,0,6,NA,NA,NA,NA,NA,NA,NA
-3,-7,-4,-5,-8,-3,-5,-3,-6,-4,-5,-4,-5,-5,13,NA,NA,NA,NA,NA,NA
2,-6,1,-4,1,-1,-3,1,-2,-2,-2,-5,-2,-2,-3,6,NA,NA,NA,NA,NA
0,-6,-1,-5,-1,-3,-5,-1,-4,-1,-1,-6,0,-2,-4,1,3,NA,NA,NA,NA
-4,-7,-5,-7,-4,1,-7,-5,-3,-4,-3,-8,-4,0,-6,-5,-7,11,NA,NA,NA
-3,-6,2,-4,-1,0,-2,-3,3,-3,-2,-4,-2,4,-5,-2,-3,1,11,NA,NA
1,-7,-3,-5,-2,-3,-5,-2,-5,3,1,-8,1,-1,-4,-2,0,-4,-3,4,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-4.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.5,-9.5,-0.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.5,-5,-2.5,-7.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4,-2.5,-1,-2.5,-3.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7,-9,-4.5,2,-7,-2.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,-5.5,-3,-4.5,-1.5,-3.5,-6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3,-4.5,2.5,-3.5,-5,-0.5,-3,-5.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-5.5,-4,-6.5,-0.5,-3.5,-7,-2.5,-4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-4.5,-3.5,-6,1,-3.5,-7,-2,-4,3.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5.5,-0.5,-3.5,-5,-7,-2,-7.5,-4.5,-5.5,-5.5,-6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-4,-3,-6,1,-1.5,-6,-1.5,-4,4,4,-5.5,7,NA,NA,NA,NA,NA,NA,NA,NA
0,-5.5,-2,-5.5,2.5,-2,-5.5,-1,-1,1.5,2.5,-5.5,2.5,8,NA,NA,NA,NA,NA,NA,NA
-4,-8,-6,-7,-9,-6,-7,-4.5,-8,-4,-5,-4.5,-5,-4.5,11,NA,NA,NA,NA,NA,NA
2,-6,0.5,-5.5,3,-2.5,-5,0.5,-2.5,-1.5,-1.5,-5,-1,-0.5,-4,6,NA,NA,NA,NA,NA
1.5,-5,-1.5,-5.5,1,-3.5,-6.5,-1.5,-3.5,0.5,0.5,-5,1.5,0,-3.5,1.5,4,NA,NA,NA,NA
-2.5,-4.5,-4,-6.5,-0.5,1,-6,-4,-1,-1.5,-0.5,-5.5,-0.5,3.5,-4.5,-3,-4.5,15,NA,NA,NA
-3.5,-5.5,0,-5.5,0.5,-2,-5.5,-3.5,2.5,-2.5,-1.5,-3.5,-1.5,5,-5.5,-2,-2.5,2,11,NA,NA
1.5,-6,-4.5,-6,1,-3.5,-6.5,-2.5,-4.5,4.5,2.5,-7,2.5,1,-4,-1,1,-2,-2.5,5,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-3,-3,-5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,2,0,1,-4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-1,0,3,-5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-3,0,-1,-2,-3,-2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,1,1,0,-2,2,-1,-3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-4,-4,-6,-1,-4,-5,-7,-4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,-4,-6,-4,-2,-4,-6,-3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,4,0,0,-4,2,1,-2,0,-4,-3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-2,-3,-5,-1,-1,-3,-5,-3,2,4,-2,8,NA,NA,NA,NA,NA,NA,NA,NA
-3,-5,-5,-7,-4,-4,-6,-6,0,0,2,-5,1,9,NA,NA,NA,NA,NA,NA,NA
0,-2,-2,-1,-3,-1,-1,-3,-2,-4,-3,-1,-4,-5,9,NA,NA,NA,NA,NA,NA
1,-1,1,0,1,0,0,0,-1,-3,-3,-1,-3,-3,0,4,NA,NA,NA,NA,NA
